"Датум","Цена на последна трансакција","Мак.","Мин.","Просечна цена","%пром.","Количина","Промет во БЕСТ во денари","Вкупен промет во денари"
"25.6.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"26.6.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"27.6.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"28.6.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"01.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"02.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"03.7.2019","74.000,00","74.000,00","74.000,00","74.000,00","0,00","5","370.000","370.000"
"04.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"05.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"08.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"09.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"10.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"11.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"12.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"15.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"16.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"17.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"18.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"19.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"22.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"23.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"24.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"25.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"26.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"29.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"30.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"31.7.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"01.8.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"05.8.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"06.8.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"07.8.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"08.8.2019","74.000,00","","","74.000,00","0,00","0","0","0"
"09.8.2019","74.500,00","74.500,00","74.500,00","74.500,00","0,68","3","223.500","223.500"
"12.8.2019","74.500,00","","","74.500,00","0,00","0","0","0"
"13.8.2019","74.500,00","","","74.500,00","0,00","0","0","0"
"14.8.2019","74.500,00","","","74.500,00","0,00","0","0","0"
"15.8.2019","74.500,00","74.500,00","74.500,00","74.500,00","0,00","3","223.500","223.500"
"16.8.2019","74.500,00","","","74.500,00","0,00","0","0","0"
"19.8.2019","74.500,00","","","74.500,00","0,00","0","0","0"
"20.8.2019","74.500,00","","","74.500,00","0,00","0","0","0"
"21.8.2019","74.500,00","","","74.500,00","0,00","0","0","0"
"22.8.2019","74.500,00","","","74.500,00","0,00","0","0","0"
"23.8.2019","74.500,00","","","74.500,00","0,00","0","0","0"
"26.8.2019","74.500,00","74.500,00","74.500,00","74.500,00","0,00","2","149.000","149.000"
"27.8.2019","74.500,00","","","74.500,00","0,00","0","0","0"
"29.8.2019","75.000,00","75.000,00","75.000,00","75.000,00","0,67","4","300.000","300.000"
"30.8.2019","75.000,00","","","75.000,00","0,00","0","0","0"
"02.9.2019","75.000,00","","","75.000,00","0,00","0","0","0"
"03.9.2019","75.000,00","","","75.000,00","0,00","0","0","0"
"04.9.2019","75.000,00","","","75.000,00","0,00","0","0","0"
"05.9.2019","75.000,00","","","75.000,00","0,00","0","0","0"
"06.9.2019","75.000,00","","","75.000,00","0,00","0","0","0"
"10.9.2019","75.000,00","","","75.000,00","0,00","0","0","0"
"11.9.2019","75.500,00","75.500,00","75.500,00","75.500,00","0,67","5","377.500","377.500"
"12.9.2019","77.765,00","77.765,00","77.000,00","77.306,00","2,39","15","1.159.590","1.159.590"
"13.9.2019","77.350,00","77.350,00","77.350,00","77.350,00","0,06","3","232.050","232.050"
"16.9.2019","77.350,00","","","77.350,00","0,00","0","0","0"
"17.9.2019","77.350,00","","","77.350,00","0,00","0","0","0"
"18.9.2019","77.350,00","","","77.350,00","0,00","0","0","0"
"19.9.2019","77.350,00","","","77.350,00","0,00","0","0","0"
"20.9.2019","77.350,00","","","77.350,00","0,00","0","0","0"
"23.9.2019","77.350,00","","","77.350,00","0,00","0","0","0"
"24.9.2019","77.350,00","","","77.350,00","0,00","0","0","0"
"25.9.2019","77.350,00","","","77.350,00","0,00","0","0","0"
"26.9.2019","77.350,00","","","77.350,00","0,00","0","0","0"
"27.9.2019","77.350,00","","","77.350,00","0,00","0","0","0"
"30.9.2019","77.510,00","77.510,00","77.510,00","77.510,00","0,21","3","232.530","232.530"
"01.10.2019","77.510,00","","","77.510,00","0,00","0","0","0"
"02.10.2019","77.510,00","","","77.510,00","0,00","0","0","0"
"03.10.2019","77.506,00","77.506,00","77.506,00","77.506,00","-0,01","4","310.024","310.024"
"04.10.2019","77.506,00","","","77.506,00","0,00","0","0","0"
"07.10.2019","77.990,00","77.990,00","77.990,00","77.990,00","0,62","1","77.990","77.990"
"08.10.2019","77.500,00","77.500,00","77.500,00","77.500,00","-0,63","5","387.500","387.500"
"09.10.2019","77.500,00","","","77.500,00","0,00","0","0","0"
"10.10.2019","77.500,00","","","77.500,00","0,00","0","0","0"
"14.10.2019","77.500,00","","","77.500,00","0,00","0","0","0"
"15.10.2019","77.500,00","","","77.500,00","0,00","0","0","0"
"16.10.2019","77.500,00","","","77.500,00","0,00","0","0","0"
"17.10.2019","75.500,00","75.500,00","75.500,00","75.500,00","-2,58","15","1.132.500","1.132.500"
"18.10.2019","77.500,00","77.500,00","77.500,00","77.500,00","2,65","2","155.000","155.000"
"21.10.2019","77.500,00","","","77.500,00","0,00","0","0","0"
"22.10.2019","77.500,00","","","77.500,00","0,00","0","0","0"
"24.10.2019","75.501,00","75.501,00","75.501,00","75.501,00","-2,58","8","604.008","604.008"
"25.10.2019","75.501,00","","","75.501,00","0,00","0","0","0"
"28.10.2019","76.500,00","76.500,00","76.500,00","76.500,00","1,32","4","306.000","306.000"
"29.10.2019","76.500,00","","","76.500,00","0,00","0","0","0"
"30.10.2019","76.500,00","","","76.500,00","0,00","0","0","0"
"31.10.2019","76.500,00","","","76.500,00","0,00","0","0","0"
"01.11.2019","76.500,00","","","76.500,00","0,00","0","0","0"
"04.11.2019","76.310,00","76.310,00","76.310,00","76.310,00","-0,25","8","610.480","610.480"
"05.11.2019","76.350,00","76.350,00","76.350,00","76.350,00","0,05","10","763.500","763.500"
"06.11.2019","76.923,00","76.923,00","76.923,00","76.923,00","0,75","7","538.461","538.461"
"07.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"08.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"11.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"12.11.2019","76.923,00","76.923,00","76.923,00","76.923,00","0,00","2","153.846","153.846"
"13.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"14.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"15.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"18.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"19.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"20.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"21.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"22.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"25.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"26.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"27.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"28.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"29.11.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"02.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"03.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"04.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"05.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"06.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"10.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"11.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"12.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"13.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"16.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"17.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"18.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"19.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"20.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"23.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"24.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"25.12.2019","76.923,00","","","76.923,00","0,00","0","0","0"
"26.12.2019","77.000,00","77.000,00","76.000,00","76.727,27","-0,25","11","844.000","844.000"
"27.12.2019","77.000,00","","","76.727,27","0,00","0","0","0"
"30.12.2019","77.000,00","","","76.727,27","0,00","0","0","0"
"02.1.2020","77.000,00","","","76.727,27","0,00","0","0","0"
"03.1.2020","77.000,00","","","76.727,27","0,00","0","0","0"
"08.1.2020","77.000,00","","","76.727,27","0,00","0","0","0"
"09.1.2020","77.000,00","","","76.727,27","0,00","0","0","0"
"10.1.2020","79.000,00","79.000,00","79.000,00","79.000,00","2,96","2","158.000","158.000"
"13.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"14.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"15.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"16.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"17.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"20.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"21.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"22.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"23.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"24.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"27.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"28.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"29.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"30.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"31.1.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"03.2.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"04.2.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"05.2.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"06.2.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"07.2.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"10.2.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"11.2.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"12.2.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"13.2.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"14.2.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"17.2.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"18.2.2020","79.000,00","","","79.000,00","0,00","0","0","2.069.010"
"19.2.2020","79.000,00","","","79.000,00","0,00","0","0","0"
"20.2.2020","80.001,00","80.002,00","79.900,00","79.990,12","1,25","50","3.999.506","3.999.506"
"21.2.2020","81.000,00","81.000,00","81.000,00","81.000,00","1,26","5","405.000","405.000"
"24.2.2020","81.000,00","81.000,00","81.000,00","81.000,00","0,00","32","2.592.000","2.592.000"
"25.2.2020","81.000,00","81.000,00","81.000,00","81.000,00","0,00","25","2.025.000","2.025.000"
"26.2.2020","81.000,00","","","81.000,00","0,00","0","0","0"
"27.2.2020","81.000,00","","","81.000,00","0,00","0","0","0"
"28.2.2020","81.000,00","","","81.000,00","0,00","0","0","0"
"02.3.2020","81.000,00","81.000,00","81.000,00","81.000,00","0,00","2","162.000","162.000"
"03.3.2020","82.000,00","82.000,00","82.000,00","82.000,00","1,23","5","410.000","410.000"
"04.3.2020","82.000,00","","","82.000,00","0,00","0","0","0"
"05.3.2020","83.000,00","83.000,00","83.000,00","83.000,00","1,22","10","830.000","830.000"
"06.3.2020","82.001,00","82.001,00","82.001,00","82.001,00","-1,20","5","410.005","410.005"
"09.3.2020","83.000,00","83.000,00","83.000,00","83.000,00","1,22","72","5.976.000","5.976.000"
"10.3.2020","83.000,00","83.102,00","83.000,00","83.096,09","0,12","175","14.541.815","14.541.815"
"11.3.2020","83.000,00","","","83.096,09","0,00","0","0","0"
"12.3.2020","80.604,00","82.000,00","80.604,00","81.686,00","-1,70","14","1.143.604","6.243.604"
"13.3.2020","80.604,00","","","81.686,00","0,00","0","0","0"
"16.3.2020","80.604,00","","","81.686,00","0,00","0","0","0"
"17.3.2020","80.604,00","","","81.686,00","0,00","0","0","0"
"18.3.2020","80.604,00","","","81.686,00","0,00","0","0","0"
"19.3.2020","80.604,00","","","81.686,00","0,00","0","0","0"
"20.3.2020","83.500,00","83.500,00","83.500,00","83.500,00","2,22","1","83.500","83.500"
"23.3.2020","83.500,00","","","83.500,00","0,00","0","0","0"
"24.3.2020","83.500,00","","","83.500,00","0,00","0","0","0"
"25.3.2020","83.500,00","","","83.500,00","0,00","0","0","0"
"26.3.2020","83.500,00","","","83.500,00","0,00","0","0","0"
"27.3.2020","83.500,00","","","83.500,00","0,00","0","0","0"
"30.3.2020","83.500,00","","","83.500,00","0,00","0","0","0"
"31.3.2020","83.500,00","","","83.500,00","0,00","0","0","0"
"01.4.2020","83.500,00","","","83.500,00","0,00","0","0","0"
"02.4.2020","83.500,00","","","83.500,00","0,00","0","0","0"
"03.4.2020","83.500,00","","","83.500,00","0,00","0","0","0"
"06.4.2020","83.500,00","","","83.500,00","0,00","0","0","0"
"07.4.2020","83.500,00","","","83.500,00","0,00","0","0","0"
"08.4.2020","83.000,00","83.000,00","83.000,00","83.000,00","-0,60","2","166.000","166.000"
"09.4.2020","83.000,00","83.000,00","83.000,00","83.000,00","0,00","9","747.000","747.000"
"10.4.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"13.4.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"14.4.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"15.4.2020","80.510,00","80.510,00","80.510,00","80.510,00","-3,00","4","322.040","322.040"
"16.4.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"21.4.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"22.4.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"23.4.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"24.4.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"27.4.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"28.4.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"29.4.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"30.4.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"04.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"05.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"06.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"07.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"08.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"11.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"12.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"13.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"14.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"15.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"18.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"19.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"20.5.2020","80.510,00","","","80.510,00","0,00","0","0","0"
"21.5.2020","82.000,00","82.000,00","82.000,00","82.000,00","1,85","10","820.000","820.000"
"22.5.2020","82.000,00","82.000,00","82.000,00","82.000,00","0,00","10","820.000","820.000"
"26.5.2020","82.000,00","","","82.000,00","0,00","0","0","0"
"27.5.2020","80.000,00","80.000,00","80.000,00","80.000,00","-2,44","10","800.000","800.000"
"28.5.2020","80.000,00","80.000,00","80.000,00","80.000,00","0,00","10","800.000","800.000"
"29.5.2020","80.000,00","","","80.000,00","0,00","0","0","0"
"01.6.2020","80.000,00","","","80.000,00","0,00","0","0","0"
"02.6.2020","80.000,00","","","80.000,00","0,00","0","0","0"
"03.6.2020","80.000,00","","","80.000,00","0,00","0","0","0"
"04.6.2020","80.000,00","","","80.000,00","0,00","0","0","0"
"08.6.2020","80.000,00","","","80.000,00","0,00","0","0","0"
"09.6.2020","80.000,00","","","80.000,00","0,00","0","0","0"
"10.6.2020","80.000,00","","","80.000,00","0,00","0","0","0"
"11.6.2020","80.000,00","","","80.000,00","0,00","0","0","0"
"12.6.2020","80.000,00","","","80.000,00","0,00","0","0","0"
"15.6.2020","80.000,00","","","80.000,00","0,00","0","0","0"
"16.6.2020","82.000,00","82.000,00","82.000,00","82.000,00","2,50","13","1.066.000","1.066.000"
"17.6.2020","82.000,00","82.000,00","81.999,00","81.999,75","0,00","4","327.999","327.999"
"18.6.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"19.6.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"22.6.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"23.6.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"24.6.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"25.6.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"26.6.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"29.6.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"30.6.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"01.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"02.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"03.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"06.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"07.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"08.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"09.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"10.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"13.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"14.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"16.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"17.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"20.7.2020","82.000,00","","","81.999,75","0,00","0","0","0"
"21.7.2020","83.000,00","83.000,00","83.000,00","83.000,00","1,22","1","83.000","83.000"
"22.7.2020","83.000,00","83.000,00","83.000,00","83.000,00","0,00","8","664.000","664.000"
"23.7.2020","83.000,00","83.000,00","83.000,00","83.000,00","0,00","1","83.000","83.000"
"24.7.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"27.7.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"28.7.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"29.7.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"30.7.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"31.7.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"04.8.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"05.8.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"06.8.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"07.8.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"10.8.2020","83.000,00","","","83.000,00","0,00","0","0","0"
"11.8.2020","83.999,00","83.999,00","83.999,00","83.999,00","1,20","10","839.990","839.990"
"12.8.2020","85.000,00","85.000,00","84.500,00","84.777,78","0,93","45","3.815.000","3.815.000"
"13.8.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"14.8.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"17.8.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"18.8.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"19.8.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"20.8.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"21.8.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"24.8.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"25.8.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"26.8.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"27.8.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"31.8.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"01.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"02.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"03.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"04.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"07.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"09.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"10.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"11.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"14.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"15.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"16.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"17.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"18.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"21.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"22.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"23.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"24.9.2020","85.000,00","","","84.777,78","0,00","0","0","0"
"25.9.2020","87.000,00","87.000,00","87.000,00","87.000,00","2,62","2","174.000","174.000"
"28.9.2020","87.000,00","","","87.000,00","0,00","0","0","0"
"29.9.2020","89.000,00","89.000,00","89.000,00","89.000,00","2,30","5","445.000","445.000"
"30.9.2020","89.000,00","","","89.000,00","0,00","0","0","0"
"01.10.2020","86.330,00","86.330,00","86.330,00","86.330,00","-3,00","15","1.294.950","1.294.950"
"02.10.2020","86.330,00","","","86.330,00","0,00","0","0","0"
"05.10.2020","88.500,00","88.500,00","88.500,00","88.500,00","2,51","5","442.500","442.500"
"06.10.2020","88.500,00","","","88.500,00","0,00","0","0","0"
"07.10.2020","88.500,00","","","88.500,00","0,00","0","0","0"
"08.10.2020","88.500,00","","","88.500,00","0,00","0","0","0"
"09.10.2020","88.500,00","","","88.500,00","0,00","0","0","0"
"13.10.2020","88.500,00","","","88.500,00","0,00","0","0","0"
"14.10.2020","88.500,00","","","88.500,00","0,00","0","0","0"
"15.10.2020","88.500,00","","","88.500,00","0,00","0","0","0"
"16.10.2020","88.500,00","","","88.500,00","0,00","0","0","0"
"19.10.2020","88.500,00","","","88.500,00","0,00","0","0","0"
"20.10.2020","88.500,00","","","88.500,00","0,00","0","0","0"
"21.10.2020","91.154,00","91.154,00","91.154,00","91.154,00","3,00","1","91.154","91.154"
"22.10.2020","93.850,00","93.888,00","93.850,00","93.869,00","2,98","2","187.738","187.738"
"26.10.2020","93.000,00","93.000,00","93.000,00","93.000,00","-0,93","8","744.000","744.000"
"27.10.2020","90.000,00","90.000,00","90.000,00","90.000,00","-3,23","3","270.000","270.000"
"28.10.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"29.10.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"30.10.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"02.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"03.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"04.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"05.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"06.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"09.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"10.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"11.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"12.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"13.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"16.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"17.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"18.11.2020","90.000,00","","","90.000,00","0,00","0","0","0"
"19.11.2020","94.052,00","94.052,00","94.052,00","94.052,00","4,50","9","846.468","846.468"
"20.11.2020","94.052,00","","","94.052,00","0,00","0","0","0"
"23.11.2020","94.052,00","","","94.052,00","0,00","0","0","0"
"24.11.2020","94.052,00","","","94.052,00","0,00","0","0","0"
"25.11.2020","94.052,00","","","94.052,00","0,00","0","0","0"
"26.11.2020","96.873,00","96.873,00","96.870,00","96.872,50","3,00","6","581.235","581.235"
"27.11.2020","96.873,00","","","96.872,50","0,00","0","0","0"
"30.11.2020","96.873,00","","","96.872,50","0,00","0","0","0"
"01.12.2020","99.778,00","99.778,00","99.778,00","99.778,00","3,00","1","99.778","99.778"
"02.12.2020","99.778,00","","","99.778,00","0,00","0","0","0"
"03.12.2020","99.778,00","","","99.778,00","0,00","0","0","0"
"04.12.2020","99.778,00","","","99.778,00","0,00","0","0","0"
"07.12.2020","99.778,00","","","99.778,00","0,00","0","0","0"
"09.12.2020","100.000,00","100.000,00","100.000,00","100.000,00","0,22","1","100.000","100.000"
"10.12.2020","100.000,00","","","100.000,00","0,00","0","0","0"
"11.12.2020","100.000,00","","","100.000,00","0,00","0","0","0"
"14.12.2020","101.000,00","101.000,00","101.000,00","101.000,00","1,00","12","1.212.000","1.212.000"
"15.12.2020","101.000,00","","","101.000,00","0,00","0","0","0"
"16.12.2020","101.000,00","","","101.000,00","0,00","0","0","0"
"17.12.2020","101.000,00","","","101.000,00","0,00","0","0","0"
"18.12.2020","101.000,00","","","101.000,00","0,00","0","0","0"
"21.12.2020","101.000,00","","","101.000,00","0,00","0","0","0"
"22.12.2020","101.000,00","","","101.000,00","0,00","0","0","0"
"23.12.2020","101.000,00","","","101.000,00","0,00","0","0","0"
"24.12.2020","101.000,00","","","101.000,00","0,00","0","0","0"
"25.12.2020","101.000,00","","","101.000,00","0,00","0","0","0"
"28.12.2020","101.000,00","","","101.000,00","0,00","0","0","0"
"29.12.2020","101.000,00","","","101.000,00","0,00","0","0","0"
"30.12.2020","104.000,00","104.000,00","104.000,00","104.000,00","2,97","5","520.000","520.000"
"04.1.2021","104.000,00","","","104.000,00","0,00","0","0","0"
"05.1.2021","104.000,00","104.000,00","104.000,00","104.000,00","0,00","1","104.000","104.000"
"08.1.2021","105.001,00","105.001,00","105.001,00","105.001,00","0,96","5","525.005","525.005"
"11.1.2021","105.001,00","","","105.001,00","0,00","0","0","0"
"12.1.2021","105.001,00","","","105.001,00","0,00","0","0","0"
"13.1.2021","105.001,00","","","105.001,00","0,00","0","0","0"
"14.1.2021","105.001,00","","","105.001,00","0,00","0","0","0"
"15.1.2021","105.001,00","","","105.001,00","0,00","0","0","0"
"18.1.2021","110.000,00","110.000,00","110.000,00","110.000,00","4,76","2","220.000","220.000"
"20.1.2021","110.000,00","","","110.000,00","0,00","0","0","0"
"21.1.2021","110.000,00","","","110.000,00","0,00","0","0","0"
"22.1.2021","110.000,00","","","110.000,00","0,00","0","0","0"
"25.1.2021","110.000,00","","","110.000,00","0,00","0","0","0"
"26.1.2021","110.000,00","","","110.000,00","0,00","0","0","0"
"27.1.2021","110.000,00","","","110.000,00","0,00","0","0","0"
"28.1.2021","110.000,00","","","110.000,00","0,00","0","0","0"
"29.1.2021","110.000,00","","","110.000,00","0,00","0","0","0"
